purchase_id,user_id,skin_name,rarity,price_vp,region,payment_method,purchase_date
6527,189446,Elderflame Operator,Premium,1775,NA,Credit Card,2026-01-22 06:53:53
6528,361497,RGX Blade,Premium,1775,LAS,PayPal,2026-04-21 14:01:12
6529,698666,Oni Katana,Premium,1775,EU,Valorant Points Card,2026-02-28 01:51:21
6530,780041,RGX Blade,Select,875,LAN,Valorant Points Card,2026-03-18 04:38:25
6531,444304,Elderflame Operator,Select,875,LAS,Valorant Points Card,2026-04-15 01:15:54
6532,106577,Glitchpop Phantom,Select,875,LAN,Valorant Points Card,2026-03-04 02:57:08
6533,925724,Prime Phantom,Select,875,NA,Valorant Points Card,2026-01-18 22:41:33
6534,663249,RGX Blade,Deluxe,1275,AP,Credit Card,2026-03-26 06:47:34
6535,343666,Elderflame Operator,Deluxe,1275,BR,PayPal,2026-02-27 07:41:13
6536,116534,Ion Sheriff,Select,875,LAS,PayPal,2026-01-11 08:07:13
6537,491682,Prime Phantom,Select,875,BR,Credit Card,2026-02-16 22:20:13
6538,194984,Ion Sheriff,Deluxe,1275,EU,PayPal,2026-01-09 09:30:15
6539,150018,Reaver Vandal,Select,875,BR,Valorant Points Card,2026-02-28 08:44:55
6540,216981,Prime Phantom,Select,875,LAS,PayPal,2026-04-02 12:02:37
6541,847273,Reaver Vandal,Select,875,EU,PayPal,2026-04-08 15:16:06
6542,155137,Prelude to Chaos Vandal,Select,875,LAN,Credit Card,2026-03-07 21:42:11
6543,281081,Reaver Vandal,Deluxe,1275,LAN,Valorant Points Card,2026-05-05 19:32:07
6544,679095,Oni Katana,Premium,1775,LAS,Valorant Points Card,2026-04-23 23:57:16
6545,724867,Elderflame Operator,Select,875,NA,Valorant Points Card,2026-04-14 02:34:34
6546,999609,Ion Sheriff,Select,875,BR,PayPal,2026-01-10 00:34:21
6547,655587,Ion Sheriff,Deluxe,1275,LAN,Credit Card,2026-04-23 03:02:01
6548,637096,Ion Sheriff,Deluxe,1275,LAS,Credit Card,2026-03-17 09:33:05
6549,577678,Prime Phantom,Ultra,2475,LAN,Credit Card,2026-03-02 12:48:43
6550,396190,Oni Katana,Deluxe,1275,AP,PayPal,2026-02-20 04:28:27
6551,159674,Reaver Vandal,Deluxe,1275,LAN,PayPal,2026-03-11 05:56:39
6552,183117,Glitchpop Phantom,Premium,1775,BR,Credit Card,2026-03-02 11:40:17
6553,574436,Reaver Vandal,Select,875,BR,Valorant Points Card,2026-03-27 00:38:58
6554,826200,Glitchpop Phantom,Premium,1775,LAS,Credit Card,2026-03-21 23:09:38
6555,541985,Ion Sheriff,Deluxe,1275,EU,PayPal,2026-03-30 06:27:59
6556,276424,RGX Blade,Deluxe,1275,EU,PayPal,2026-02-22 19:43:07
6557,374447,Elderflame Operator,Deluxe,1275,LAS,Credit Card,2026-04-19 08:21:01
6558,601095,Prime Phantom,Select,875,LAS,Credit Card,2026-01-25 12:42:04
6559,118074,Oni Katana,Deluxe,1275,NA,PayPal,2026-03-31 11:28:57
6560,552243,Ion Sheriff,Deluxe,1275,EU,Credit Card,2026-04-02 11:32:08
6561,764829,Ion Sheriff,Premium,1775,AP,Credit Card,2026-04-07 23:22:47
6562,532018,Prelude to Chaos Vandal,Deluxe,1275,NA,Credit Card,2026-02-05 04:59:05
6563,818880,Ion Sheriff,Deluxe,1275,BR,Valorant Points Card,2026-04-21 15:02:24
6564,264923,Glitchpop Phantom,Ultra,4350,LAS,PayPal,2026-01-10 19:15:03
6565,499653,Oni Katana,Select,875,NA,Credit Card,2026-02-24 18:06:39
6566,928819,Oni Katana,Deluxe,1275,EU,Credit Card,2026-05-03 14:37:28
6567,607808,Prelude to Chaos Vandal,Deluxe,1275,LAS,Valorant Points Card,2026-02-03 22:30:55
6568,226606,Elderflame Operator,Select,875,AP,PayPal,2026-04-02 16:54:49
6569,584234,Reaver Vandal,Select,875,LAS,Valorant Points Card,2026-05-08 02:17:21
6570,708857,RGX Blade,Deluxe,1275,LAS,PayPal,2026-03-12 11:21:01
6571,744522,Reaver Vandal,Deluxe,1275,LAN,Credit Card,2026-03-08 21:18:38
6572,163638,Glitchpop Phantom,Select,875,LAN,Credit Card,2026-02-27 15:12:41
6573,931379,Ion Sheriff,Deluxe,1275,NA,Valorant Points Card,2026-03-28 23:23:44
6574,316896,Prelude to Chaos Vandal,Select,875,LAN,PayPal,2026-01-15 23:02:27
6575,905394,Prelude to Chaos Vandal,Premium,1775,BR,Credit Card,2026-01-08 21:24:40
6576,698165,Reaver Vandal,Deluxe,1275,NA,PayPal,2026-01-19 06:08:32
6577,503591,RGX Blade,Premium,1775,AP,Valorant Points Card,2026-04-10 09:00:57
6578,126802,Reaver Vandal,Deluxe,1275,LAN,PayPal,2026-03-21 12:35:32
6579,214161,Reaver Vandal,Select,875,LAN,Valorant Points Card,2026-03-02 13:37:56
6580,479405,RGX Blade,Select,875,LAS,PayPal,2026-01-02 20:57:14
6581,829748,RGX Blade,Deluxe,1275,BR,PayPal,2026-03-29 04:49:22
6582,134123,Ion Sheriff,Deluxe,1275,LAS,Credit Card,2026-04-15 23:50:45
6583,518669,Oni Katana,Deluxe,1275,EU,PayPal,2026-01-25 09:29:45
6584,553783,Oni Katana,Select,875,NA,Valorant Points Card,2026-02-22 00:31:53
6585,926298,Prelude to Chaos Vandal,Premium,1775,EU,Valorant Points Card,2026-03-11 16:11:15
6586,892486,Glitchpop Phantom,Select,875,AP,PayPal,2026-01-02 21:37:44
6587,323268,Prelude to Chaos Vandal,Select,875,AP,PayPal,2026-05-03 17:45:47
6588,437841,Oni Katana,Select,875,EU,Credit Card,2026-04-10 17:52:24
6589,651232,Reaver Vandal,Select,875,LAN,PayPal,2026-04-07 06:45:40
6590,859719,Prelude to Chaos Vandal,Select,875,EU,Valorant Points Card,2026-03-22 03:29:54
6591,541118,Ion Sheriff,Select,875,NA,Credit Card,2026-02-27 01:28:58
6592,506318,Ion Sheriff,Select,875,EU,Credit Card,2026-03-02 17:40:14
6593,689020,Elderflame Operator,Select,875,LAN,Credit Card,2026-04-16 00:59:58
6594,666221,Elderflame Operator,Premium,1775,LAS,PayPal,2026-02-25 06:38:06
6595,887108,Prime Phantom,Select,875,LAS,PayPal,2026-04-07 16:09:25
6596,909197,Elderflame Operator,Select,875,LAN,Valorant Points Card,2026-03-03 01:00:40
6597,791580,Elderflame Operator,Select,875,LAN,PayPal,2026-04-23 22:10:58
6598,680920,RGX Blade,Select,875,EU,Valorant Points Card,2026-01-24 18:54:38
6599,731678,Reaver Vandal,Deluxe,1275,AP,Credit Card,2026-02-18 08:02:00
6600,888454,RGX Blade,Deluxe,1275,NA,Credit Card,2026-01-20 11:22:52
6601,626792,Glitchpop Phantom,Ultra,2475,LAS,Credit Card,2026-02-07 13:26:39
6602,455679,Prime Phantom,Select,875,NA,Credit Card,2026-02-14 14:21:07
6603,129609,Oni Katana,Select,875,EU,PayPal,2026-01-22 19:42:33
6604,755566,RGX Blade,Select,875,NA,Valorant Points Card,2026-01-26 23:32:11
6605,760304,Prime Phantom,Select,875,NA,Valorant Points Card,2026-01-16 08:11:50
6606,908595,Oni Katana,Deluxe,1275,LAS,PayPal,2026-03-05 23:43:06
6607,416323,Ion Sheriff,Select,875,LAS,Credit Card,2026-04-30 22:08:08
6608,466150,Prime Phantom,Premium,1775,NA,Credit Card,2026-03-08 21:30:52
6609,343735,Oni Katana,Premium,1775,LAS,Valorant Points Card,2026-03-22 05:21:12
6610,674056,Reaver Vandal,Select,875,NA,PayPal,2026-01-19 11:41:13
6611,783212,Glitchpop Phantom,Premium,1775,LAS,Valorant Points Card,2026-03-18 04:11:19
6612,795012,Reaver Vandal,Select,875,BR,Credit Card,2026-03-24 03:12:12
6613,358682,Oni Katana,Premium,1775,BR,PayPal,2026-04-19 21:54:22
6614,239952,Prelude to Chaos Vandal,Deluxe,1275,LAN,Credit Card,2026-04-12 22:03:07
6615,408184,Ion Sheriff,Deluxe,1275,LAS,Valorant Points Card,2026-01-06 23:14:06
6616,751878,Prime Phantom,Premium,1775,LAS,PayPal,2026-01-31 21:14:59
6617,928733,Ion Sheriff,Select,875,BR,PayPal,2026-04-16 03:12:46
6618,411622,RGX Blade,Premium,1775,LAN,PayPal,2026-04-08 09:43:53
6619,192595,RGX Blade,Select,875,AP,Credit Card,2026-01-09 13:08:35
6620,222612,Glitchpop Phantom,Premium,1775,EU,PayPal,2026-03-07 07:38:26
6621,395321,Reaver Vandal,Select,875,LAS,Credit Card,2026-04-11 15:05:07
6622,251878,RGX Blade,Ultra,4350,BR,Credit Card,2026-02-10 16:00:14
6623,866862,Elderflame Operator,Deluxe,1275,LAS,PayPal,2026-03-16 14:21:33
6624,986956,Elderflame Operator,Select,875,NA,Valorant Points Card,2026-02-05 03:56:00
6625,746240,Ion Sheriff,Ultra,2475,LAN,Valorant Points Card,2026-03-20 01:40:03
6626,240882,Oni Katana,Deluxe,1275,LAS,Credit Card,2026-04-06 03:45:10
6627,128306,RGX Blade,Select,875,NA,PayPal,2026-03-13 01:57:50
6628,250977,Glitchpop Phantom,Select,875,LAN,PayPal,2026-02-09 12:58:50
6629,240686,Ion Sheriff,Deluxe,1275,AP,Valorant Points Card,2026-03-20 20:36:05
6630,448507,Prime Phantom,Select,875,NA,Credit Card,2026-03-15 01:29:59
6631,786696,RGX Blade,Deluxe,1275,NA,Valorant Points Card,2026-03-11 00:55:46
6632,296542,RGX Blade,Premium,1775,BR,Credit Card,2026-03-14 09:01:09
6633,894252,Elderflame Operator,Deluxe,1275,EU,Credit Card,2026-01-15 23:52:42
6634,542871,Prime Phantom,Select,875,EU,Credit Card,2026-02-09 00:00:41
6635,136197,Prime Phantom,Deluxe,1275,AP,PayPal,2026-03-30 19:35:55
6636,942849,RGX Blade,Select,875,AP,Valorant Points Card,2026-01-30 08:30:02
6637,284822,Glitchpop Phantom,Premium,1775,LAS,Credit Card,2026-03-05 06:58:47
6638,152235,Glitchpop Phantom,Select,875,EU,Credit Card,2026-04-12 02:13:15
6639,638822,RGX Blade,Premium,1775,EU,Valorant Points Card,2026-01-14 03:01:04
6640,618072,RGX Blade,Ultra,4350,EU,PayPal,2026-03-26 06:11:42
6641,807108,Ion Sheriff,Ultra,2475,EU,Credit Card,2026-03-13 16:40:09
6642,281511,Ion Sheriff,Deluxe,1275,LAS,PayPal,2026-03-21 14:31:14
6643,529749,Ion Sheriff,Premium,1775,LAN,Credit Card,2026-02-21 17:53:54
6644,850259,RGX Blade,Ultra,4350,LAN,Credit Card,2026-01-30 20:30:20
6645,160603,Elderflame Operator,Select,875,EU,Valorant Points Card,2026-01-08 12:09:48
6646,737826,Elderflame Operator,Select,875,AP,Credit Card,2026-02-14 03:44:37
6647,532847,RGX Blade,Premium,1775,LAN,Credit Card,2026-02-28 18:38:44
6648,933720,Prelude to Chaos Vandal,Deluxe,1275,EU,Credit Card,2026-03-18 19:10:10
6649,871661,RGX Blade,Premium,1775,BR,Valorant Points Card,2026-01-01 02:42:53
6650,732617,Oni Katana,Deluxe,1275,EU,PayPal,2026-05-06 05:17:52
6651,911436,Prelude to Chaos Vandal,Deluxe,1275,NA,Credit Card,2026-03-21 15:06:40
6652,198631,Elderflame Operator,Select,875,BR,PayPal,2026-04-15 10:35:42
6653,289520,Prime Phantom,Ultra,2475,NA,PayPal,2026-02-26 14:53:17
6654,880593,Ion Sheriff,Ultra,2475,BR,Valorant Points Card,2026-01-07 00:23:18
6655,829123,Prime Phantom,Ultra,2475,LAS,Valorant Points Card,2026-02-18 18:37:21
6656,255874,Elderflame Operator,Select,875,EU,Credit Card,2026-04-10 21:05:16
6657,210325,RGX Blade,Premium,1775,EU,Valorant Points Card,2026-04-09 22:38:32
6658,539192,RGX Blade,Deluxe,1275,NA,PayPal,2026-02-18 21:38:53
6659,372426,Reaver Vandal,Premium,1775,LAN,PayPal,2026-03-29 14:15:51
6660,538510,Prime Phantom,Select,875,LAN,Valorant Points Card,2026-03-21 12:48:10
6661,914754,Prelude to Chaos Vandal,Premium,1775,AP,PayPal,2026-01-23 18:57:01
6662,217860,RGX Blade,Premium,1775,LAS,PayPal,2026-02-12 20:14:39
6663,888906,RGX Blade,Select,875,AP,Credit Card,2026-02-13 11:19:38
6664,517403,Ion Sheriff,Premium,1775,LAN,Valorant Points Card,2026-02-15 20:36:45
6665,585785,Oni Katana,Deluxe,1275,EU,Credit Card,2026-02-16 17:43:32
6666,161283,Ion Sheriff,Select,875,LAN,Valorant Points Card,2026-02-07 10:10:36
6667,930011,Reaver Vandal,Deluxe,1275,BR,PayPal,2026-04-26 10:03:30
6668,554176,Reaver Vandal,Deluxe,1275,LAN,Valorant Points Card,2026-02-11 04:56:53
6669,368008,Elderflame Operator,Select,875,LAN,Valorant Points Card,2026-02-22 09:29:29
6670,496181,Glitchpop Phantom,Deluxe,1275,LAS,Credit Card,2026-04-24 19:51:04
6671,119367,Ion Sheriff,Deluxe,1275,AP,Credit Card,2026-04-17 20:10:44
6672,795704,Prime Phantom,Deluxe,1275,AP,Credit Card,2026-02-20 15:46:36
6673,239127,Elderflame Operator,Deluxe,1275,NA,PayPal,2026-04-01 23:56:32
6674,406847,Glitchpop Phantom,Deluxe,1275,AP,Valorant Points Card,2026-04-12 01:28:12
6675,350255,Elderflame Operator,Deluxe,1275,AP,PayPal,2026-03-30 22:27:41
6676,389756,Prime Phantom,Select,875,NA,Credit Card,2026-01-04 08:02:20
6677,786804,Elderflame Operator,Deluxe,1275,LAS,PayPal,2026-01-23 21:56:29
6678,897334,Elderflame Operator,Ultra,4350,BR,Credit Card,2026-03-08 03:25:30
6679,910245,Elderflame Operator,Deluxe,1275,NA,PayPal,2026-03-26 15:01:45
6680,563379,Prime Phantom,Premium,1775,AP,Valorant Points Card,2026-01-05 19:06:08
6681,471632,Prelude to Chaos Vandal,Ultra,4350,AP,Valorant Points Card,2026-01-06 00:40:31
6682,567923,Prime Phantom,Deluxe,1275,BR,Credit Card,2026-02-05 16:06:19
6683,233093,Glitchpop Phantom,Select,875,EU,PayPal,2026-05-05 14:40:20
6684,381196,Reaver Vandal,Select,875,EU,Valorant Points Card,2026-01-18 21:27:55
6685,916438,Glitchpop Phantom,Select,875,LAS,PayPal,2026-04-18 00:47:55
6686,692080,Elderflame Operator,Deluxe,1275,LAN,PayPal,2026-04-19 13:26:53
6687,143826,Glitchpop Phantom,Select,875,BR,Valorant Points Card,2026-01-06 23:17:05
6688,835760,Ion Sheriff,Select,875,EU,PayPal,2026-05-07 19:48:36
6689,401177,Reaver Vandal,Select,875,LAN,PayPal,2026-04-10 23:56:45
6690,109873,RGX Blade,Ultra,4350,LAN,PayPal,2026-04-10 04:13:34
6691,287692,Reaver Vandal,Deluxe,1275,AP,PayPal,2026-02-15 22:26:35
6692,997166,Oni Katana,Premium,1775,EU,Credit Card,2026-03-07 21:40:41
6693,308121,Oni Katana,Ultra,2475,EU,Valorant Points Card,2026-01-12 20:50:27
6694,488114,Prime Phantom,Select,875,AP,PayPal,2026-05-06 13:47:06
6695,558553,Ion Sheriff,Select,875,LAS,Valorant Points Card,2026-02-26 10:58:02
6696,739852,RGX Blade,Deluxe,1275,LAS,Credit Card,2026-02-18 10:25:11
6697,941067,RGX Blade,Select,875,AP,Valorant Points Card,2026-02-02 20:18:04
6698,241199,Oni Katana,Premium,1775,EU,Credit Card,2026-03-22 07:22:32
6699,421895,RGX Blade,Deluxe,1275,LAS,Credit Card,2026-03-20 21:45:12
6700,320285,RGX Blade,Ultra,4350,AP,PayPal,2026-01-05 13:35:45
6701,773443,Glitchpop Phantom,Select,875,EU,Credit Card,2026-04-20 13:35:45
6702,863298,Prelude to Chaos Vandal,Deluxe,1275,LAN,PayPal,2026-05-01 12:25:16
6703,827395,Glitchpop Phantom,Deluxe,1275,LAS,Valorant Points Card,2026-01-04 14:40:43
6704,131683,Oni Katana,Select,875,LAS,Credit Card,2026-01-08 22:37:29
6705,292977,Prelude to Chaos Vandal,Deluxe,1275,BR,Valorant Points Card,2026-04-23 14:47:34
6706,129866,Elderflame Operator,Select,875,EU,Valorant Points Card,2026-01-03 17:21:20
6707,998485,RGX Blade,Ultra,4350,NA,Valorant Points Card,2026-02-07 15:02:56
6708,545975,Oni Katana,Select,875,AP,Valorant Points Card,2026-02-21 00:19:59
6709,993174,Oni Katana,Deluxe,1275,LAS,Valorant Points Card,2026-03-08 23:15:10
6710,797739,Glitchpop Phantom,Deluxe,1275,BR,PayPal,2026-01-14 09:28:49
6711,974665,Glitchpop Phantom,Premium,1775,LAN,Valorant Points Card,2026-03-20 16:32:53
6712,668997,Prime Phantom,Select,875,AP,Credit Card,2026-01-16 23:28:26
6713,592921,RGX Blade,Select,875,LAN,PayPal,2026-04-07 07:32:41
6714,147337,Ion Sheriff,Deluxe,1275,LAS,PayPal,2026-04-07 02:53:25
6715,555324,Prelude to Chaos Vandal,Select,875,LAS,PayPal,2026-04-25 09:19:28
6716,727749,Glitchpop Phantom,Deluxe,1275,BR,Credit Card,2026-02-22 11:22:40
6717,258054,Reaver Vandal,Select,875,EU,Credit Card,2026-02-28 10:26:58
6718,787139,RGX Blade,Ultra,2475,NA,Valorant Points Card,2026-03-20 15:25:42
6719,460240,Ion Sheriff,Select,875,AP,PayPal,2026-01-09 01:36:17
6720,932301,Reaver Vandal,Select,875,BR,PayPal,2026-04-21 03:51:31
6721,360345,RGX Blade,Premium,1775,NA,PayPal,2026-04-06 23:14:55
6722,588083,Ion Sheriff,Deluxe,1275,NA,Credit Card,2026-03-04 10:47:17
6723,837569,Oni Katana,Deluxe,1275,BR,PayPal,2026-01-27 17:42:06
6724,193100,Reaver Vandal,Select,875,BR,Valorant Points Card,2026-01-16 11:34:15
6725,218743,Glitchpop Phantom,Select,875,LAS,Credit Card,2026-02-06 04:28:18
6726,323444,Oni Katana,Deluxe,1275,LAS,Credit Card,2026-03-19 00:35:20
6727,528630,Prime Phantom,Premium,1775,EU,PayPal,2026-01-19 18:31:48
6728,135676,Elderflame Operator,Premium,1775,LAS,Credit Card,2026-03-23 02:14:56
6729,927413,Ion Sheriff,Deluxe,1275,EU,Credit Card,2026-03-03 14:53:05
6730,987741,Glitchpop Phantom,Deluxe,1275,LAN,Valorant Points Card,2026-02-07 00:03:11
6731,303932,Elderflame Operator,Select,875,BR,Valorant Points Card,2026-01-26 03:47:41
6732,395112,Reaver Vandal,Ultra,4350,EU,Valorant Points Card,2026-02-04 19:16:56
6733,930345,Elderflame Operator,Deluxe,1275,EU,Credit Card,2026-02-24 04:02:34
6734,417176,Ion Sheriff,Ultra,4350,LAS,Valorant Points Card,2026-01-12 05:48:22
6735,298152,Prelude to Chaos Vandal,Deluxe,1275,NA,Valorant Points Card,2026-04-22 04:28:43
6736,721813,Elderflame Operator,Ultra,2475,AP,PayPal,2026-04-30 19:42:37
6737,249180,Glitchpop Phantom,Deluxe,1275,LAS,Valorant Points Card,2026-02-22 10:50:05
6738,491445,RGX Blade,Select,875,AP,PayPal,2026-01-28 12:00:44
6739,232656,Glitchpop Phantom,Premium,1775,AP,PayPal,2026-01-18 00:18:38
6740,949236,Reaver Vandal,Select,875,LAN,Credit Card,2026-02-08 06:06:52
6741,686874,RGX Blade,Select,875,BR,PayPal,2026-04-24 01:39:13
6742,913779,Glitchpop Phantom,Premium,1775,LAN,Credit Card,2026-04-18 06:46:15
6743,180775,Reaver Vandal,Deluxe,1275,AP,Credit Card,2026-03-26 19:33:18
6744,940537,Ion Sheriff,Premium,1775,NA,Valorant Points Card,2026-03-31 09:37:09
6745,507332,RGX Blade,Ultra,4350,EU,PayPal,2026-03-07 10:55:26
6746,153228,Prime Phantom,Premium,1775,NA,Valorant Points Card,2026-02-25 02:45:03
6747,653216,RGX Blade,Select,875,EU,Valorant Points Card,2026-03-19 13:10:15
6748,274795,Glitchpop Phantom,Ultra,2475,EU,PayPal,2026-03-22 20:28:12
6749,906584,Elderflame Operator,Select,875,BR,PayPal,2026-02-11 22:08:13
6750,931915,Prelude to Chaos Vandal,Select,875,AP,Credit Card,2026-01-11 22:10:32
6751,962052,Reaver Vandal,Premium,1775,LAN,Valorant Points Card,2026-01-07 15:48:25
6752,700309,Elderflame Operator,Select,875,LAN,Valorant Points Card,2026-02-08 18:35:58
6753,425664,RGX Blade,Select,875,LAS,Valorant Points Card,2026-02-03 08:04:42
6754,328656,Prelude to Chaos Vandal,Ultra,4350,LAS,Valorant Points Card,2026-02-27 06:50:25
6755,644017,Elderflame Operator,Select,875,BR,Valorant Points Card,2026-03-01 08:30:22
6756,963980,Glitchpop Phantom,Ultra,4350,BR,Credit Card,2026-01-19 02:04:46
6757,957141,Glitchpop Phantom,Ultra,4350,AP,Valorant Points Card,2026-02-06 02:01:21
6758,191285,Elderflame Operator,Deluxe,1275,AP,Valorant Points Card,2026-03-27 04:07:37
6759,647226,Elderflame Operator,Deluxe,1275,AP,Credit Card,2026-03-25 11:53:08
6760,251139,Elderflame Operator,Deluxe,1275,LAS,Credit Card,2026-03-30 06:05:51
6761,985502,RGX Blade,Select,875,BR,PayPal,2026-04-17 16:43:04
6762,979112,Oni Katana,Select,875,LAS,Valorant Points Card,2026-03-12 16:18:40
6763,690152,Elderflame Operator,Select,875,NA,Credit Card,2026-03-13 17:31:50
6764,757353,Reaver Vandal,Select,875,EU,Credit Card,2026-03-13 05:36:18
6765,702279,Glitchpop Phantom,Deluxe,1275,NA,Valorant Points Card,2026-04-27 21:48:41
6766,513052,Prime Phantom,Deluxe,1275,NA,Valorant Points Card,2026-04-07 18:39:19
6767,100901,Reaver Vandal,Select,875,NA,PayPal,2026-02-10 09:29:18
6768,187735,RGX Blade,Ultra,2475,LAS,PayPal,2026-03-29 17:50:07
6769,140134,Prime Phantom,Premium,1775,LAN,PayPal,2026-01-04 04:04:20
6770,513942,Elderflame Operator,Select,875,BR,Valorant Points Card,2026-03-31 01:51:52
6771,605082,Oni Katana,Deluxe,1275,LAS,Valorant Points Card,2026-05-08 17:52:59
6772,205348,RGX Blade,Select,875,NA,Valorant Points Card,2026-01-02 13:55:18
6773,314706,Ion Sheriff,Select,875,NA,Credit Card,2026-03-05 12:39:36
6774,843793,Prime Phantom,Select,875,NA,Valorant Points Card,2026-01-29 06:32:41
6775,798072,Reaver Vandal,Premium,1775,EU,PayPal,2026-03-23 14:32:53
6776,678717,Ion Sheriff,Select,875,LAN,PayPal,2026-04-05 03:52:35
6777,187062,RGX Blade,Deluxe,1275,NA,Valorant Points Card,2026-05-02 15:05:27
6778,218208,Prime Phantom,Select,875,LAN,Valorant Points Card,2026-01-12 08:31:53
6779,622047,RGX Blade,Select,875,LAS,Credit Card,2026-04-25 05:34:18
6780,464292,Reaver Vandal,Premium,1775,NA,PayPal,2026-05-07 16:03:04
6781,141302,Oni Katana,Ultra,2475,BR,Credit Card,2026-01-14 03:34:51
6782,573803,Ion Sheriff,Select,875,LAN,PayPal,2026-01-24 23:30:51
6783,818461,Glitchpop Phantom,Deluxe,1275,AP,PayPal,2026-04-06 03:51:36
6784,492641,Prime Phantom,Select,875,BR,PayPal,2026-03-13 08:16:31
6785,961330,Elderflame Operator,Select,875,BR,PayPal,2026-01-14 21:40:35
6786,335733,Reaver Vandal,Ultra,2475,BR,PayPal,2026-02-17 20:17:59
6787,519424,RGX Blade,Deluxe,1275,AP,Valorant Points Card,2026-03-31 01:59:17
6788,560473,Reaver Vandal,Ultra,2475,BR,PayPal,2026-02-27 05:12:00
6789,412281,Oni Katana,Deluxe,1275,LAS,Valorant Points Card,2026-03-04 09:25:42
6790,843234,Reaver Vandal,Premium,1775,AP,PayPal,2026-03-27 19:29:19
6791,323994,Reaver Vandal,Premium,1775,LAN,Credit Card,2026-04-05 03:07:12
6792,129401,Reaver Vandal,Deluxe,1275,LAN,PayPal,2026-01-06 12:06:09
6793,207423,Elderflame Operator,Select,875,AP,Valorant Points Card,2026-01-27 15:28:04
6794,790445,Elderflame Operator,Select,875,NA,PayPal,2026-03-11 02:42:49
6795,761211,Reaver Vandal,Deluxe,1275,EU,Valorant Points Card,2026-03-21 14:20:21
6796,389017,RGX Blade,Select,875,NA,Credit Card,2026-03-08 19:45:01
6797,560653,Ion Sheriff,Select,875,LAS,PayPal,2026-04-23 09:43:14
6798,567516,Prelude to Chaos Vandal,Deluxe,1275,LAS,Valorant Points Card,2026-01-05 02:53:08
6799,680437,Glitchpop Phantom,Deluxe,1275,AP,PayPal,2026-01-21 22:53:41
6800,935489,Elderflame Operator,Ultra,4350,EU,Valorant Points Card,2026-01-12 03:27:26
6801,493077,Reaver Vandal,Select,875,NA,PayPal,2026-01-13 00:05:25
6802,795530,Oni Katana,Deluxe,1275,LAS,Valorant Points Card,2026-03-03 18:38:30
6803,327383,Elderflame Operator,Premium,1775,AP,Valorant Points Card,2026-01-10 00:13:58
6804,798770,Oni Katana,Select,875,LAN,Credit Card,2026-03-11 10:23:07
6805,880322,Elderflame Operator,Premium,1775,LAS,Credit Card,2026-02-03 00:28:21
6806,185949,Prime Phantom,Select,875,LAS,PayPal,2026-01-11 07:26:21
6807,609842,RGX Blade,Select,875,AP,Valorant Points Card,2026-02-19 21:21:28
6808,524798,Prime Phantom,Select,875,BR,PayPal,2026-03-12 00:41:51
6809,453318,RGX Blade,Premium,1775,EU,Credit Card,2026-03-15 15:53:08
6810,706177,Oni Katana,Deluxe,1275,LAN,Credit Card,2026-03-16 02:33:22
6811,882447,RGX Blade,Deluxe,1275,EU,Credit Card,2026-03-26 04:50:34
6812,269326,RGX Blade,Deluxe,1275,AP,Valorant Points Card,2026-03-28 17:38:50
6813,473254,Reaver Vandal,Ultra,2475,EU,PayPal,2026-04-13 14:13:41
